DocId,Tweet,Score,ProecessedTweet,RetweetCount
2926,Mitt #Romney congratulated President #Obama on his 20th wedding anniversary --  then dove into his 5-point plan to create JOBS.,28.660003999999997,mitt #romney congratulated president #obama on his 20th wedding anniversary then dove into his point plan to create jobs,0
1489,Pres starts with a Happy Anniversary! Sweet & Smart. He knows who he's going home to. #debates,28.651809000000004,pres starts with a happy anniversary sweet smart he knows who he's going home to #debates,0
4706,#LibLies #debates Obama's first lie - health of the US Economy Rated 16th in world economies http://t.co/Hpeq7NY6 and $1Trillion in debt,28.612539,#liblies #debates obama's first lie health of the us economy rated 16th in world economies and 1trillion in debt,0
2893,I wonder if President Obama and his wife imagined they would celebrate their 20th wedding anniversary with 50 million people...,28.596144000000002,i wonder if president obama and his wife imagined they would celebrate their 20th wedding anniversary with million people,0
1388,Fuck the debate he shouted out his wife 1st!! Thats real nigga shit President Obama.,28.591664,fuck the debate he shouted out his wife 1st thats real nigga shit president obama,1
172,#PresidentialDebate the only way @MittRomney is going to help any of us get a job is if we live overseas.,28.588872000000006,#presidentialdebate the only way is going to help any of us get a job is if we live overseas,0
2287,debate time between President Barack Obama and Mitt Romney on domestic policy. Be informed people! #obama #potus,28.585091999999996,debate time between president barack obama and mitt romney on domestic policy be informed people #obama #potus,5
4014,Happy Anniversary to President Barack Obama and First Lady Michelle Obama!,28.54024,happy anniversary to president barack obama and first lady michelle obama,0
798,Keep waiting for the President to say LIVE FROM NEW YORK.. IT'S SATURDAY NIGHT!!! #Debates,28.539098000000003,keep waiting for the president to say live from new york it's saturday night #debates,0
841,I like that for this debate --  the candidates have the option to skip the question and take the physical challenge. #debates,28.531309,i like that for this debate the candidates have the option to skip the question and take the physical challenge #debates,0
1332,President Obama begins debate with wishing the First Lady a happy anniversary.,28.523766000000002,president obama begins debate with wishing the first lady a happy anniversary,1
3244,Although I'm not home to watch the debate I know President Obama will be phenomenal as usual!! Love my President!!,28.523217000000002,although i'm not home to watch the debate i know president obama will be phenomenal as usual love my president,0
4693,Before President Obama even began his speech he had to wish his wife a happy anniversary #lovethem,28.521947,before president obama even began his speech he had to wish his wife a happy anniversary #lovethem,0
590,RT @EcheMadubuike: Good luck Mr. President. Retweet if you will be watching the Presidential #debate at 9pm ET. #Obama2012 http://t.co/d ...,28.491501,good luck mr president retweet if you will be watching the presidential #debate at et #obama2012,154
2594,RT @dannirogers: The 1st presidential debate starts in 1 min! Get to ur tv or computer! #TeamObama,28.486708999999998,the 1st presidential debate starts in min get to ur tv or computer #teamobama,2
1936,Love that moment that @BarackObama opens up to say happy anniversary what a sweet man!! #debates #PresidentialDebate,28.422799999999995,love that moment that opens up to say happy anniversary what a sweet man #debates #presidentialdebate,0
5471,Mitt Romney's American flag lapel pin is bigger than Barack Obama's. He obviously loves America more.,28.411578,mitt romney's american flag lapel pin is bigger than barack obama's he obviously loves america more,1
1479,#Obama: We've begun to fight our way back. We all know we still have a lot of work to do...need to invest in education --  training #debates,28.392091999999998,#obama we've begun to fight our way back we all know we still have a lot of work to doneed to invest in education training #debates,1
1333,100 -- 000 new math and science teachers in America. Good time to switch my major over! #Debates,28.391813,new math and science teachers in america good time to switch my major over #debates,0
822,Obama let me tell you how my plan is exactly like Romey's first we fix education... #debates,28.391511,obama let me tell you how my plan is exactly like romey's first we fix education #debates,0
1082,Mitt Romney also seems to think the first question was about Obama's anniversary. It was still jobs.,28.390152,mitt romney also seems to think the first question was about obama's anniversary it was still jobs,0
2952,Obama Trying To Get The Buns On TV By Wishing Michelle Happy Anniversary. #RespectTho #PresidentialDebate,28.377511000000002,obama trying to get the buns on tv by wishing michelle happy anniversary #respecttho #presidentialdebate,1
395,President Obama always make sure he gives his wife a shout out. #debate,28.376655999999997,president obama always make sure he gives his wife a shout out #debate,0
5553,@BarackObama: President Obama: Over the last 30 months --  weve seen 5 million jobs in the private sector created. YOU GO OBAMA,28.376573,president obama over the last months weve seen million jobs in the private sector created you go obama,0
5591,Romney cracks open debate w story about poor woman starving with baby begging for help and not to follow Bush policies oops #DenverDebate,28.374169000000002,romney cracks open debate w story about poor woman starving with baby begging for help and not to follow bush policies oops #denverdebate,0
3227,Option? RT @AJELive: Obama and Romney shake hands to begin first of presidential #debates -  watch LIVE http://t.co/6fh6cS5C #election2012,28.366665,option rt obama and romney shake hands to begin first of presidential #debates watch live #election2012,0
2177,Just put on the presidential debate. They both shook hands. Wonder if that's the first time Mitt Romney has touched a black person.,28.270022000000004,just put on the presidential debate they both shook hands wonder if that's the first time mitt romney has touched a black person,2
2883,I like the way he started out by wishing his wife a happy anniversary! #teamobama,28.244554,i like the way he started out by wishing his wife a happy anniversary #teamobama,0
2906,Romney: I know what it takes to get jobs created --  to hire people Mitt --  can you share details? #Debate2012,28.215292,romney i know what it takes to get jobs created to hire people mitt can you share details #debate2012,0
4647,Was that necessary to shout out to #FLOTUS for anniversary? He's only got 2 mins to answer about #jobs. I think it's sweet though. #debates,28.198518999999997,was that necessary to shout out to #flotus for anniversary he's only got mins to answer about #jobs i think it's sweet though #debates,0
4025,If Obama is the the first gay president because he believes in gay rights --  does that make Lincoln the first black president?,28.186605999999998,if obama is the the first gay president because he believes in gay rights does that make lincoln the first black president,0
446,#romney: i'm sure this was the most romantic place you could imagine --  here with me wishing #obama happy anniversary #debates,28.181642,#romney i'm sure this was the most romantic place you could imagine here with me wishing #obama happy anniversary #debates,0
3236,Both men are doing a good job of talking directly to voters ...so far. Night's young. Let's see em mix it up. #debates,28.160446,both men are doing a good job of talking directly to voters so far night's young let's see em mix it up #debates,0
3201,He's a G... two minutes to answer the question and he spends half of it wishing his happy anniversary first #Obama2012,28.12424,he's a g two minutes to answer the question and he spends half of it wishing his happy anniversary first #obama2012,0
1571,RT @FastCompany: . @YouTube to offer up live coverage of the Presidential & Vice Presidential election #debates for the first time:  ...,28.10908,to offer up live coverage of the presidential vice presidential election #debates for the first time,31
2389,In the future --  when my husband is the President of the United States of America --  I hope he shouts out our anniversary on live TV. #Obama,28.095263000000003,in the future when my husband is the president of the united states of america i hope he shouts out our anniversary on live tv #obama,0
2741,America does best when middle class does best. Looks like we know where he's getting his votes. #PresidentialDebate,28.092676,america does best when middle class does best looks like we know where he's getting his votes #presidentialdebate,0
164,Rubio: Debates Allow Voters to See Mitt Romney 'Without the Filter': Denver With the first Presidential debate o... http://t.co/1DKdYhws,28.065649,rubio debates allow voters to see mitt romney without the filter denver with the first presidential debate o,0
2555,@barackobama just shouted his wife --  @MichelleObama out for their Anniversary FIRST before he started ANYTHING...you gotta LOVE THAT #Debates,28.054388999999997,just shouted his wife out for their anniversary first before he started anythingyou gotta love that #debates,5
3440,Congratulations mr. president on your anniversary Romney know damn well he isnt happy for Obama smfh nigga is FRONTING,28.049220000000002,congratulations mr president on your anniversary romney know damn well he isnt happy for obama smfh nigga is fronting,0
2116,#Obama - I want to hire another 100K science & math teachers.. keep tuition low... lower corp tax load... #ksatdebate,28.041276999999997,#obama i want to hire another 100k science math teachers keep tuition low lower corp tax load #ksatdebate,1
3447,Vote Romney. Obama put us in high debt. Like really? We don't need that. #Debates,28.007685,vote romney obama put us in high debt like really we don't need that #debates,0
4537,To this President --  Economic Patriotism really means the more the money you make the more you're REQUIRED to share (i.e. be taken) #tcot,27.968670999999997,to this president economic patriotism really means the more the money you make the more you're required to share ie be taken #tcot,0
2785,Gotta give it to Romney --  he swagged out tonight. Maybe it's just the tie that got me --  Prez is killin the game too tho #debates,27.955871999999996,gotta give it to romney he swagged out tonight maybe it's just the tie that got me prez is killin the game too tho #debates,0
5199,Gary Johnson will get rid of the current tax code and replace it with a consumption tax. #Debates #GaryJohnsonForPresident,27.944086,gary johnson will get rid of the current tax code and replace it with a consumption tax #debates #garyjohnsonforpresident,1
1551,Obama and Romney shake hands to begin first of presidential #debates -  watch LIVE http://t.co/vKU6ApcZ #election2012,27.928629000000004,obama and romney shake hands to begin first of presidential #debates watch live #election2012,1
4664,It's hard for a sitting President to open a debate with policy slogans of things he didn't do in his first term. #debates,27.922648,it's hard for a sitting president to open a debate with policy slogans of things he didn't do in his first term #debates,0
675,#debate @BarackObama now explaining how he is going to spend more money to create jobs. YIKES! #tcot,27.905453,#debate now explaining how he is going to spend more money to create jobs yikes #tcot,0
2933,Shits about to get real on this Debate! Obama stop talking about your wife.. Your two minutes are about up... #RomneyRyan2012 #NoObama,27.885452999999995,shits about to get real on this debate obama stop talking about your wife your two minutes are about up #romneyryan2012 #noobama,0
2570,I will begin by saying @BarackObama opening was so sweet! Happy anniversary @MichelleObama & Mr. President! #DenverDebate,27.883543,i will begin by saying opening was so sweet happy anniversary mr president #denverdebate,0
1325,He won when he got dressed! RT @baratunde: i like how obama's tie matches the podium which matches the backdrop. #debates #professional,27.865071999999998,he won when he got dressed rt i like how obama's tie matches the podium which matches the backdrop #debates #professional,0
2298,Whoa. I think that's the first time Romney said anything about supporting education. How's he gonna pay for that?! #debates,27.857768999999998,whoa i think that's the first time romney said anything about supporting education how's he gonna pay for that #debates,0
2595,RT @SapioBee: RT @BarackObama: Watch live: President Obama discusses his specific plans to keep us moving forward ... http://t.co/DV8fnfyC,27.838562999999997,watch live president obama discusses his specific plans to keep us moving forward,0
3747,Tell us about the trickle down thing. Nope --  not gonna answer that one --  I'll do my own thing --  thanks. #ThatDidntTakeLong #DenverDebate,27.834602999999998,tell us about the trickle down thing nope not gonna answer that one i'll do my own thing thanks #thatdidnttakelong #denverdebate,0
4945,POTUS opening statement on jobs flat --  like convo speech --  and non-responsive #debates,27.815959000000003,potus opening statement on jobs flat like convo speech and nonresponsive #debates,0
1225,Do you think they coordinated who was going to wear a red tie and who was going to wear blue? #debates #fashion,27.798720000000003,do you think they coordinated who was going to wear a red tie and who was going to wear blue #debates #fashion,0
2819,I am watching the presidential debate on @abc's livestream. Join me here now http://t.co/e0rSBgmS #Debates,27.782823,i am watching the presidential debate on s livestream join me here now #debates,0
2693,First time watching tv since school started and its the presidential debates.  #beinformed #debates,27.779903,first time watching tv since school started and its the presidential debates #beinformed #debates,0
1904,Really president obama? Do I look like I care that it's your anniversary?? Is that how your going to spend those minutes?#PresidentialDebate,27.767544,really president obama do i look like i care that it's your anniversary is that how your going to spend those minutes#presidentialdebate,0
511,@MichaelSkolnik: tonight is Barack and Michelle's 20th wedding anniversary. what a way to celebrate! #debates,27.763681999999996,tonight is barack and michelle's 20th wedding anniversary what a way to celebrate #debates,0
2642,In two minutes --  Romney explains how his plan will create jobs. After four years --  we still can't figures out Obama's plan. #DenverDebate,27.755379,in two minutes romney explains how his plan will create jobs after four years we still can't figures out obama's plan #denverdebate,0
2144,Obama shouting out his wife and their anniversary before he gets into the debate. Smart man. #Debates,27.754334,obama shouting out his wife and their anniversary before he gets into the debate smart man #debates,0
1244,@niraliiii so agree my man is on debate on his anniversary. He is def a good president. #obama2012,27.745711,so agree my man is on debate on his anniversary he is def a good president #obama2012,0
959,Thank you President Obama I want to keep tuition low for the kids and that's it all college students vote or we'll forever be in debt,27.730818000000003,thank you president obama i want to keep tuition low for the kids and that's it all college students vote or we'll forever be in debt,1
3545,Tonight is Pres Obama's 20th wedding anniversary. Can't think of a better way to spend it than with Mitt Romney.,27.715663,tonight is pres obama's 20th wedding anniversary can't think of a better way to spend it than with mitt romney,0
2326,Good to see both candidates used Just For Men Gel Touch of Grey before heading to the debate. #waltforpresident #presidentialdebate,27.699187000000002,good to see both candidates used just for men gel touch of grey before heading to the debate #waltforpresident #presidentialdebate,1
5507,Mitt Romney's Obama anniversary joke a bit (but just  bit) funnier than Obama's joke.,27.664130000000004,mitt romney's obama anniversary joke a bit but just bit funnier than obama's joke,0
3198,Obama in a blue tie  --  Romney's  tie is red. Wow ! What a coincidence !! #debate #decision2012 #ties #red #blue,27.657225000000004,obama in a blue tie romney's tie is red wow what a coincidence #debate #decision2012 #ties #red #blue,0
1527,RT @TheSeahawk: RT if you are watching the Presidential #Debates 2012. Let us know what you think!,27.642585999999998,if you are watching the presidential #debates let us know what you think,3
1503,Obama gives shout out to Michelle. Aww. Also. Points to future plans as focus of debate. #election2012 #debate2012,27.630834000000004,obama gives shout out to michelle aww also points to future plans as focus of debate #election2012 #debate2012,0
5556,Mitt Romney is just a classy guy --  wishing Barack a happy anniversary like that.,27.614726000000005,mitt romney is just a classy guy wishing barack a happy anniversary like that,0
4129,A very good open by @MittRomney as well using real people to show he understands and quick points. #debates #mapoli,27.583132999999997,a very good open by as well using real people to show he understands and quick points #debates #mapoli,1
3916,Romney funny - wishes POTUS happy anniversary - kids how romantic he's spending the big night with him #debates,27.570144000000003,romney funny wishes potus happy anniversary kids how romantic he's spending the big night with him #debates,0
1709,Obama's actions on education: He cut DC voucher program and emboldened teachers unions. #fail #debate2012 #DenverDebate,27.538449000000004,obama's actions on education he cut dc voucher program and emboldened teachers unions #fail #debate2012 #denverdebate,0
1316,We dey! RT @HOT97: #Obama and #Romney are facing off right now in the Presidential Debate! Who's watching? #HipHopVotes2012 #Debates,27.524273,we dey rt #obama and #romney are facing off right now in the presidential debate who's watching #hiphopvotes2012 #debates,0
4464,#debates Romney: we'll take a different path than Obama's. We'll go back to Bush's path.,27.52258,#debates romney we'll take a different path than obama's we'll go back to bush's path,0
667,Obama wants to hire 100 -- 000 math and science teachers #qualified too bad I don't live in the US... #debates,27.521716,obama wants to hire math and science teachers #qualified too bad i don't live in the us #debates,0
5148,It's going to take a different path...not the one we've been on. -Romney on creating jobs. #debate2012 #election2012,27.516440000000003,it's going to take a different pathnot the one we've been on romney on creating jobs #debate2012 #election2012,0
3463,WOW! @BarackObama got MURDERED out of the gate.1st question --  Romney shut him down! Obama sounds like a teenager running for class president.,27.515983,wow got murdered out of the gate1st question romney shut him down obama sounds like a teenager running for class president,0
5316,RT @ohkayewhatever: Man --  it sucks that Barack and Michelle have to spend their 20th anniversary with Mitt Romney. #debates,27.515880999999997,man it sucks that barack and michelle have to spend their 20th anniversary with mitt romney #debates,4
599,Okay what the hell did BO just say?? Nothing --  happy anniversary Michelle my bell. #DenverDebate,27.495185000000003,okay what the hell did bo just say nothing happy anniversary michelle my bell #denverdebate,0
1057,I hope everybody tuned in to the presidential debate especially the Obama haters so u can see why HE is truly the man for the job #teamObama,27.482623,i hope everybody tuned in to the presidential debate especially the obama haters so u can see why he is truly the man for the job #teamobama,0
453,Obama said next year he won't celebrate anniversary in front of 40 mil ppl That's right! He'll be home in Chicago! #denverdebate,27.472663,obama said next year he won't celebrate anniversary in front of mil ppl that's right he'll be home in chicago #denverdebate,0
4540,Economic patriotism #debates. #Romney had a good start with his romantic anniversary comment,27.470857000000002,economic patriotism #debates #romney had a good start with his romantic anniversary comment,0
929,I love how Romney's wearing a Republican Red tie & Pres Obama is wearing Democrat Blue. #PresidentialDebate,27.440367,i love how romney's wearing a republican red tie pres obama is wearing democrat blue #presidentialdebate,4
1223,@MittRomney looks like a President!!! #RomneyRyan2012 way to answer the question as well!,27.423729,looks like a president #romneyryan2012 way to answer the question as well,1
4216,I wanna make sure that we keep tuition low for our young people. #Obama2012 #oct3presdebate,27.412912999999996,i wanna make sure that we keep tuition low for our young people #obama2012 #oct3presdebate,3
5119,Is it just me or did the candidates just say the same thing about making jobs? #DenverDebate,27.412565999999998,is it just me or did the candidates just say the same thing about making jobs #denverdebate,0
3785,Starts with #obama showing he's human by sharing with us an anniversary story... #debates how does that supply more jobs?,27.405874999999998,starts with #obama showing he's human by sharing with us an anniversary story #debates how does that supply more jobs,0
1633,Blue ties at #debates historically correlate to election wins. I'm not just saying it --  someone did the math. She was on NPR last week.,27.391677,blue ties at #debates historically correlate to election wins i'm not just saying it someone did the math she was on npr last week,5
72,@BarackObama just spent the first 30 second of his opening statement talking about his wife. Guys --  take notes! #PresidentialDebate,27.375076999999997,just spent the first second of his opening statement talking about his wife guys take notes #presidentialdebate,0
4444,#debates That woman that grabbed Mitt's arm asked for help finding a job? He told her to call 3-1-1. Nice.,27.373045000000005,#debates that woman that grabbed mitt's arm asked for help finding a job he told her to call nice,0
3780,Obama mentioned corporate tax rate and Romney's botox moved a little like it was confused #debates,27.351757,obama mentioned corporate tax rate and romney's botox moved a little like it was confused #debates,1
4092,Reduce deficit --  says Obama.  Romney says jobs issue is tender topic.  Loss of jobs --  family hurting. #DenverDebate.,27.340419,reduce deficit says obama romney says jobs issue is tender topic loss of jobs family hurting #denverdebate,0
5483,We've got to improve our education system....to make it more like yours in Chicago ? #liblies #debates,27.321695,we've got to improve our education systemto make it more like yours in chicago #liblies #debates,2
3582,Keeping Tuition low is not just for young people Obama --  middle agers are hitting higher education too #DenverDebate,27.298186000000005,keeping tuition low is not just for young people obama middle agers are hitting higher education too #denverdebate,0
145,@TheFix: Good on Lehrer. FORCE them to engage one another directly. #debates and totally dodged by the prez.  Doesn't look good.,27.292914,good on lehrer force them to engage one another directly #debates and totally dodged by the prez doesn't look good,0
1498,YES TO PRESIDENT OBAMA ACKNOWLEDGING HIS WIFE AND THEIR ANNIVERSARY! damn i love my president,27.286211,yes to president obama acknowledging his wife and their anniversary damn i love my president,3
793,#debates Romney gets off first good zinger describing Obama economic policy as trickle-down government.,27.285728000000002,#debates romney gets off first good zinger describing obama economic policy as trickledown government,0
5026,Now watching the first presidential debate for the US on CNN #Obama,27.271814000000003,now watching the first presidential debate for the us on cnn #obama,0
909,Why doesn't Obama work on the things he wants to do if he is elected President again.... your the President right now #Decision2012,27.268272000000003,why doesn't obama work on the things he wants to do if he is elected president again your the president right now #decision2012,0
927,MItt is dissing trickle down government? Huh? That's his plan --  not Obama's. Obama has been regrowing the economy from middle out! #debates,27.238309,mitt is dissing trickle down government huh that's his plan not obama's obama has been regrowing the economy from middle out #debates,1
4153,Thats how you score points! Shout out the wife on your anniversary at the debate for the presidency! #obama2012,27.21792,thats how you score points shout out the wife on your anniversary at the debate for the presidency #obama2012,0
3806,Obama just won this debate mentioning his anniversary. Sorry Romney election done #Debates,27.215508999999997,obama just won this debate mentioning his anniversary sorry romney election done #debates,0
2894,Everybody tune into the debate!! Y'all watch HWOA BBW and all that! Watch something that's really informative !! #Obama2012,27.195373,everybody tune into the debate y'all watch hwoa bbw and all that watch something that's really informative #obama2012,0
4844,Clinton's speech has set the agenda for the economic debate. Doubledown on trickledown. #PresidentialDebate #Debate #Debates,27.182554,clinton's speech has set the agenda for the economic debate doubledown on trickledown #presidentialdebate #debate #debates,0
3984,#DenverDebate #debate Obama Question is where are we going (on jobs)?  Invest --  meaning spend by government.,27.179224,#denverdebate #debate obama question is where are we going on jobs invest meaning spend by government,0
3060,Mitt Romney's American flag pin is just slightly larger. He now has my vote. #debate2012,27.164942,mitt romney's american flag pin is just slightly larger he now has my vote #debate2012,0
4729,I am enjoying seeing the opinions of undecided voters on CNN as the debate goes on. Very interesting #debates #denverdebate,27.131952999999996,i am enjoying seeing the opinions of undecided voters on cnn as the debate goes on very interesting #debates #denverdebate,0
4421,Waiting for Kanye to come and say Obama im really happy for you and ima let you finish but Bill Clinton was the best president of all time,27.115734000000003,waiting for kanye to come and say obama im really happy for you and ima let you finish but bill clinton was the best president of all time,0
999,Aint no woman ask Mitt Romney I been outta work since May --  can U help me?. He got too many bodyguards to even get close to do all that.,27.107422,aint no woman ask mitt romney i been outta work since may can u help me he got too many bodyguards to even get close to do all that,0
3681,Mr. President --  Governor --  now a question from Bristol --  CT: Don't you think Tebow should be starting? #debates,27.102669999999996,mr president governor now a question from bristol ct don't you think tebow should be starting #debates,0
3889,Go President Obama...I think it's so cute that I wished your wife a happy anniversary!,27.098539000000002,go president obamai think it's so cute that i wished your wife a happy anniversary,0
4961,Math and Science teachers are the way to our technological future! #CNNDebate  #Debates #ESSENCEDebate #Debate2012 #CNNPolitics #Obama2012,27.079791,math and science teachers are the way to our technological future #cnndebate #debates #essencedebate #debate2012 #cnnpolitics #obama2012,0
344,Apparently --  Mittens never took AP US History. A big government that regulates and taxes is NOT trickle-down. #mess #debates #tackyredtie,27.057898999999995,apparently mittens never took ap us history a big government that regulates and taxes is not trickledown #mess #debates #tackyredtie,0
736,@BarackObama: President Obama: Over the last 30 months --  weve seen 5 million jobs in the private sector created. How you tweeting dawg?,27.048998,president obama over the last months weve seen million jobs in the private sector created how you tweeting dawg,0
3177,@BarackObama: President Obama: Over the last 30 months --  weve seen 5 million jobs in the private sector created. How are you tweeting?,27.048998,president obama over the last months weve seen million jobs in the private sector created how are you tweeting,0
1,Tweeting AND debating?!RT @BarackObama: President Obama: Over the last 30 months --  weve seen 5 million jobs in the private sector created.,27.048997999999997,tweeting and debatingrt president obama over the last months weve seen million jobs in the private sector created,0
2294,Exactly President Obama... What we need to do FIRST --  fix education.. #debate2012 #debates,27.037324,exactly president obama what we need to do first fix education #debate2012 #debates,1
1900,now watching the #debates --  let's see how long I last. I am already in bed --  though.,27.028900999999998,now watching the #debates let's see how long i last i am already in bed though,0
1618,Regardless of who you support --  gotta like the specific tone set by the candidates! Hope all answers include 5-pt plans! #Debates,27.019956999999998,regardless of who you support gotta like the specific tone set by the candidates hope all answers include pt plans #debates,0
3423,lol Obama said wassup loser --  how ya doin? ready to get owned? yea? ok. #debates,26.975216,lol obama said wassup loser how ya doin ready to get owned yea ok #debates,1
4291,Big applause at CWA Hall when Pres Obama talks about closing tax loopholes. Time to #bringjobshome #debate2012 #debates #p2,26.961841,big applause at cwa hall when pres obama talks about closing tax loopholes time to #bringjobshome #debate2012 #debates #p2,1
5577,Hey #Obama2012 how the he'll are you going to keep college tuition low?  It's nowhere near low.  Big lie!  #nobama #Romney2012,26.949876000000003,hey #obama2012 how the he'll are you going to keep college tuition low it's nowhere near low big lie #nobama #romney2012,0
2839,Education gets its first mentions of the night. Keep it going --  guys. #debates,26.939432,education gets its first mentions of the night keep it going guys #debates,2
5617,Fact RT @Obama2012: President Obama: Over the last 30 months --  weve seen 5 million jobs in the private sector created.,26.928329999999995,fact rt president obama over the last months weve seen million jobs in the private sector created,0
3218,Two pretty darn good speakers. Obama of course is the better public speaker --  but nice for Romney to open with a joke.  #debates,26.926582999999997,two pretty darn good speakers obama of course is the better public speaker but nice for romney to open with a joke #debates,0
3144,Good job --  #mittens. Start off with a joke and personal stories of desperate voters #debates,26.917579,good job #mittens start off with a joke and personal stories of desperate voters #debates,0
2755,major diff on jobs.  potus: happy anniversary.  4yrs ago worst since depression collapse #debates   #economicpatriotism,26.893527999999996,major diff on jobs potus happy anniversary 4yrs ago worst since depression collapse #debates #economicpatriotism,0
2220,Can Mitt top the anniversary opening? I want to tell Ann that next year we'll be debating by ourselves. #debates,26.872712999999997,can mitt top the anniversary opening i want to tell ann that next year we'll be debating by ourselves #debates,0
1648,President #obama looks right into the camera and gives a solid answer. Will #romney respond with an answer or a #zinger? Huh --  huh. Huh --  huh.,26.868383000000005,president #obama looks right into the camera and gives a solid answer will #romney respond with an answer or a #zinger huh huh huh huh,0
3162,#debates   no teleprompter.  He's in trouble.   Michelle line yuck.  begun to fight our way back.  You promised it would be over by now,26.851083,#debates no teleprompter he's in trouble michelle line yuck begun to fight our way back you promised it would be over by now,87
1969,RT @democracynow: Watch our 3-hour presidential debate special show live now on @LinkTV and @FreeSpeechTV or stream at http://t.co/PU1FI ...,26.849333,watch our hour presidential debate special show live now on and or stream at,41
2916,Shout out to Michelle. Man I love Barack. He is a class act and an adoring hub hub :)  #debates,26.838751,shout out to michelle man i love barack he is a class act and an adoring hub hub #debates,1
4375,Presidential debate take 1. Domestic policy. Watch it if your an undecided voter. #mittsthetits #nobama #sorryimnotsorry,26.823019999999996,presidential debate take domestic policy watch it if your an undecided voter #mittsthetits #nobama #sorryimnotsorry,0
347,Weeding?RT @ItsSkipNotCaleb: HAPPY WEEDING ANNIVERSARY TO MY GOD FATHER PRESIDENT BARACK OBAMA AND MY HIS BEAUTIFUL WIFE,26.821528000000004,weedingrt happy weeding anniversary to my god father president barack obama and my his beautiful wife,0
2212,RT @KenziGreen: Mr. President --  did you ever imagine you'd spend your 20th wedding anniversary with a man named Mittens? #PresidentialDebate,26.809473,mr president did you ever imagine you'd spend your 20th wedding anniversary with a man named mittens #presidentialdebate,0
5028,1st Lady Michelle's not only Smart and loving --  she's wise and caring for all <3. Happy Anniversary President & First Lady Obama,26.791169,1st lady michelle's not only smart and loving she's wise and caring for all happy anniversary president first lady obama,0
193,Obama starts by wishing wife Happy Anniversary! He would be in the dog house if he didn't do that! #debates,26.788978,obama starts by wishing wife happy anniversary he would be in the dog house if he didn't do that #debates,0
5363,Well isn't that sweet?! Both candidates appear to be playing nice as we discuss president Obama and his wife's 20th anniversary...,26.78574,well isn't that sweet both candidates appear to be playing nice as we discuss president obama and his wife's 20th anniversary,0
1564,Can #debates ask real hardcore questions about facts. Let Gerry Spence cross examine these guys. Best debate ever.,26.781318,can #debates ask real hardcore questions about facts let gerry spence cross examine these guys best debate ever,0
4235,#Obama saying he inherited the economy it is like a pregnant woman saying she inherited the baby she is carrying. #Debate #TCOT #Romney,26.761917,#obama saying he inherited the economy it is like a pregnant woman saying she inherited the baby she is carrying #debate #tcot #romney,0
4516,I can't look at my twitter for the next two hours because I know I'm going to get so annoyed everytime I see  #romney,26.738943999999996,i can't look at my twitter for the next two hours because i know i'm going to get so annoyed everytime i see #romney,0
5237,Right.. Except for the president mess he need to say President Obama then he killin. #Respect RT @COONun6rum Romney is smart man.. smh,26.726175,right except for the president mess he need to say president obama then he killin #respect rt romney is smart man smh,0
4243,Under a Johnson administration --  There will be no income tax --  no corporate income tax --  no IRS. sounds good. #Debates #GaryJohnsonForPresident,26.725088999999997,under a johnson administration there will be no income tax no corporate income tax no irs sounds good #debates #garyjohnsonforpresident,0
725,@BarackObama: President Obama: Over the last 30 months --  weve seen 5 million jobs in the private sector created.how r u still tweeting?,26.699221,president obama over the last months weve seen million jobs in the private sector createdhow r u still tweeting,0
5054,Get to the point Obama.. You just took most of your time talking about your anniversary  #romneyryan2012,26.693910999999996,get to the point obama you just took most of your time talking about your anniversary #romneyryan2012,0
3959,RT @democracynow: We'll #ExpandTheDebate tonight! Hear 3rd party candidates on our live show 8:30-11:30pm ET http://t.co/KiAgLITR #debates,26.691341,we'll #expandthedebate tonight hear 3rd party candidates on our live show et #debates,71
3759,Obama dear --  please be less flowery and give the people some concretes. Mitt is good at this game. #debates #DenverDebate,26.650842,obama dear please be less flowery and give the people some concretes mitt is good at this game #debates #denverdebate,0
883,@amberdegrace I've seen #debate and #debates. Not sure which. Maybe that should be a debate question.,26.640145,i've seen #debate and #debates not sure which maybe that should be a debate question,0
1522,Mitt Romney tabling down in point format the economic plans to improve the economy.he says the current plan is not the right plan 4 USA,26.627564000000003,mitt romney tabling down in point format the economic plans to improve the economyhe says the current plan is not the right plan usa,0
5110,#PresidentialDebate I will vote for the first one that says my name --  the name of one of my films or suck it Mary Pickford. #decision2012,26.614264000000006,#presidentialdebate i will vote for the first one that says my name the name of one of my films or suck it mary pickford #decision2012,2
5422,Ok first off mr Obama what does your anniversary have to do with jobs and the economy?! #debates,26.596766,ok first off mr obama what does your anniversary have to do with jobs and the economy #debates,0
1724,Good! Now what about @dara_a_la_mode? She can actually vote! RT @tele_tobbie Watching the debate!! #Obama2012,26.585912,good now what about she can actually vote rt watching the debate #obama2012,0
5112,I never would have guessed Romney would wear a red tie and Obama would wear a blue tie.. #Debates,26.583419,i never would have guessed romney would wear a red tie and obama would wear a blue tie #debates,0
2215,Getting off twitter because everyone's opinions about the presidential debate is going to make me mad. #RomneyRyan2012,26.567447,getting off twitter because everyone's opinions about the presidential debate is going to make me mad #romneyryan2012,0
4698,Why won't Obama talk directly to the camera?  He's just talking to Jim Lehere. #PresidentialDebate remember us out here Mr President.,26.551747,why won't obama talk directly to the camera he's just talking to jim lehere #presidentialdebate remember us out here mr president,0
